Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
1,19.3000,-50.0000,17.5001,42.5000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1241,2.5887,0.7625,-2.0062,-4.3160,1.6834,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.3200,-50.0000,17.5001,43.0000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1318,2.5711,0.7690,-2.0062,-4.3160,1.6834,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.3400,-50.0000,17.5001,43.5000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1394,2.5535,0.7753,-2.0062,-4.3160,1.6834,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.3600,-50.0000,17.5001,44.0000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1468,2.5358,0.7816,-2.0062,-4.3160,1.6834,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.3800,-50.0000,17.5001,44.5000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1541,2.5180,0.7877,-2.0062,-4.3160,1.6834,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.4000,-50.0000,17.5001,45.0000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1613,2.5001,0.7937,-1.8602,-4.4262,1.5609,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.4200,-50.0000,17.5001,45.5000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1684,2.4822,0.7997,-1.8602,-4.4262,1.5609,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.4400,-50.0000,17.5001,46.0000,0.0000,-0.0001,0.4363,0.0000,0.0000,1.0000,-2.1754,2.4642,0.8055,-1.8602,-4.4262,1.5609,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.4600,-50.0000,17.5001,46.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.1822,2.4460,0.8113,-1.8602,-4.4262,1.5609,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.4800,-50.0000,17.5001,47.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.1889,2.4279,0.8169,-1.8602,-4.4262,1.5609,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.5000,-50.0000,17.5001,47.5000,0.0000,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.1955,2.4096,0.8225,-1.7105,-4.5279,1.4353,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,19.5200,-50.5000,17.5001,48.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.2172,2.3912,0.8096,-1.7105,-4.5279,1.4353,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.5400,-51.0000,17.5001,48.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.2387,2.3728,0.7964,-1.7105,-4.5279,1.4353,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.5600,-51.5000,17.5000,49.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.2600,2.3543,0.7829,-1.7105,-4.5279,1.4353,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.5800,-52.0000,17.5000,49.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.2811,2.3358,0.7690,-1.7105,-4.5279,1.4353,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.6000,-52.5000,17.5000,50.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.3020,2.3172,0.7548,-5.3217,-4.6210,-3.3831,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.6200,-53.0000,17.5000,50.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.3227,2.2985,0.7402,-5.3217,-4.6210,-3.3831,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.6400,-53.5000,17.5000,51.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.3431,2.2797,0.7254,-5.3217,-4.6210,-3.3831,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.6600,-54.0000,17.5000,51.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.3633,2.2609,0.7102,-5.3217,-4.6210,-3.3831,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.6800,-54.5000,17.5000,52.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.3833,2.2420,0.6946,-5.3217,-4.6210,-3.3831,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.7000,-55.0000,17.5000,52.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.4031,2.2231,0.6788,-5.0548,-4.7053,-3.8002,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.7200,-55.5000,17.5000,53.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.4226,2.2041,0.6626,-5.0548,-4.7053,-3.8002,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.7400,-56.0000,17.5000,53.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.4419,2.1850,0.6461,-5.0548,-4.7053,-3.8002,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.7600,-56.5000,17.5000,54.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.4609,2.1659,0.6294,-5.0548,-4.7053,-3.8002,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.7800,-57.0000,17.5000,54.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.4797,2.1467,0.6123,-5.0548,-4.7053,-3.8002,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.8000,-57.5000,17.5000,55.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.4982,2.1274,0.5949,-4.7540,-4.7807,-4.1947,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.8200,-58.0000,17.5000,55.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.5164,2.1082,0.5772,-4.7540,-4.7807,-4.1947,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.8400,-58.5000,17.5000,56.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.5344,2.0888,0.5592,-4.7540,-4.7807,-4.1947,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4759,0.0000,0.1904,0,0.000000
1,19.8600,-59.0000,17.5000,56.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.5521,2.0694,0.5410,-4.7540,-4.7807,-4.1947,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.8800,-59.5000,17.5000,57.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.5695,2.0500,0.5224,-4.7540,-4.7807,-4.1947,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.9000,-60.0000,17.5000,57.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.5866,2.0305,0.5036,-4.4214,-4.8469,-4.5636,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.9200,-60.5000,17.5000,58.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6034,2.0110,0.4845,-4.4214,-4.8469,-4.5636,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.9400,-61.0000,17.5000,58.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6200,1.9914,0.4652,-4.4214,-4.8469,-4.5636,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.9600,-61.5000,17.5000,59.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6362,1.9718,0.4455,-4.4214,-4.8469,-4.5636,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,19.9800,-62.0000,17.5000,59.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6521,1.9521,0.4257,-4.4214,-4.8469,-4.5636,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.0000,-62.5000,17.5000,60.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6678,1.9324,0.4055,-4.0591,-4.9039,-4.9044,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.0200,-63.0000,17.5000,60.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6831,1.9127,0.3851,-4.0591,-4.9039,-4.9044,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.0400,-63.5000,17.5000,61.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.6981,1.8929,0.3645,-4.0591,-4.9039,-4.9044,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.0600,-64.0000,17.5000,61.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7128,1.8731,0.3437,-4.0591,-4.9039,-4.9044,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.0800,-64.5000,17.5000,62.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7271,1.8533,0.3226,-4.0591,-4.9039,-4.9044,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4759,0.0000,0.1904,0,0.000000
1,20.1000,-65.0000,17.5000,62.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7412,1.8334,0.3012,-3.6695,-4.9516,-5.2147,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.1200,-65.5000,17.5000,63.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7549,1.8135,0.2797,-3.6695,-4.9516,-5.2147,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.1400,-66.0000,17.5000,63.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7682,1.7936,0.2579,-3.6695,-4.9516,-5.2147,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.1600,-66.5000,17.5000,64.0000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7812,1.7736,0.2360,-3.6695,-4.9516,-5.2147,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.1800,-67.0000,17.5000,64.5000,-0.4363,0.0000,0.4363,-1.0000,0.0000,1.0000,-2.7939,1.7536,0.2138,-3.6695,-4.9516,-5.2147,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.2000,-67.5000,17.5000,65.0000,-0.4363,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8063,1.7336,0.1914,-3.2554,-4.9898,-5.4921,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4760,0.0000,0.1904,0,0.000000
1,20.2200,-67.5000,17.5000,65.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8086,1.7136,0.1924,-3.2554,-4.9898,-5.4921,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.2400,-67.5000,17.5000,66.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8108,1.6935,0.1933,-3.2554,-4.9898,-5.4921,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.2600,-67.5000,17.5000,66.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8128,1.6734,0.1941,-3.2554,-4.9898,-5.4921,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.2800,-67.5000,17.5000,67.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8147,1.6533,0.1949,-3.2554,-4.9898,-5.4921,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.3000,-67.5000,17.5000,67.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8164,1.6332,0.1956,-0.5078,-5.0186,0.2104,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.3200,-67.5000,17.5000,68.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8180,1.6131,0.1962,-0.5078,-5.0186,0.2104,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.3400,-67.5000,17.5000,68.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8194,1.5930,0.1968,-0.5078,-5.0186,0.2104,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.3600,-67.5000,17.5000,69.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8206,1.5728,0.1973,-0.5078,-5.0186,0.2104,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.3800,-67.5000,17.5000,69.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8216,1.5526,0.1978,-0.5078,-5.0186,0.2104,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.4000,-67.5000,17.5000,70.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8225,1.5325,0.1981,-0.3051,-5.0378,0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.4200,-67.5000,17.5000,70.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8233,1.5123,0.1984,-0.3051,-5.0378,0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.4400,-67.5000,17.5000,71.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8238,1.4921,0.1987,-0.3051,-5.0378,0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.4600,-67.5000,17.5000,71.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8242,1.4719,0.1988,-0.3051,-5.0378,0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.4800,-67.5000,17.5000,72.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8245,1.4517,0.1989,-0.3051,-5.0378,0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.5000,-67.5000,17.5000,72.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8246,1.4315,0.1990,-0.1018,-5.0474,0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.5200,-67.5000,17.5000,73.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8245,1.4113,0.1989,-0.1018,-5.0474,0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.5400,-67.5000,17.5000,73.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8242,1.3911,0.1988,-0.1018,-5.0474,0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.5600,-67.5000,17.5000,74.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8238,1.3709,0.1987,-0.1018,-5.0474,0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.5800,-67.5000,17.5000,74.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8233,1.3508,0.1984,-0.1018,-5.0474,0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.6000,-67.5000,17.5000,75.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8225,1.3306,0.1981,0.1018,-5.0474,-0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.6200,-67.5000,17.5000,75.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8216,1.3104,0.1978,0.1018,-5.0474,-0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.6400,-67.5000,17.5000,76.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8206,1.2902,0.1973,0.1018,-5.0474,-0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.6600,-67.5000,17.5000,76.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8194,1.2701,0.1968,0.1018,-5.0474,-0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.6800,-67.5000,17.5000,77.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8180,1.2500,0.1962,0.1018,-5.0474,-0.0422,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.7000,-67.5000,17.5000,77.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8164,1.2298,0.1956,0.3051,-5.0377,-0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.7200,-67.5000,17.5000,78.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8147,1.2097,0.1949,0.3051,-5.0377,-0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.7400,-67.5000,17.5000,78.5000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8128,1.1896,0.1941,0.3051,-5.0377,-0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
1,20.7600,-67.5000,17.5000,79.0000,0.0000,0.0000,0.4363,0.0000,0.0000,1.0000,-2.8108,1.1695,0.1933,0.3051,-5.0377,-0.1263,-1.2527,-1.9304,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.1904,0,0.000000
